feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,n
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 61, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.38180663 -0.38856683 -0.38370771 -0.41196299 -0.39321865],0.3918525628917806,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.01389482962303431,0.010810649499751189,0.0054053247498755935,50
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 61, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.38180645 -0.38856684 -0.38370752 -0.41197391 -0.39334219],0.39187938209462625,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.013904280867350401,0.010818002888918939,0.005409001444459469,51
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.3825748  -0.38856684 -0.38370759 -0.41197391 -0.39334218],0.3920330612510502,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.013724813565435482,0.010678371230935029,0.005339185615467514,52
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 59, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.38313227 -0.38868772 -0.38376427 -0.41236272 -0.39335237],0.3922598689098867,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_local.basin_sizes.avg_worst', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.01376602118990705,0.010710432162732349,0.0053552160813661745,53
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 57, 58, 59, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.37875963 -0.38876802 -0.3820118  -0.41073719 -0.3908666 ],0.39022864713722416,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.basin_sizes.avg_worst', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.014337715751132723,0.01115522995370916,0.00557761497685458,54
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.37901414 -0.38907037 -0.3821295  -0.41111367 -0.39096406],0.39045834768366267,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.basin_sizes.avg_worst', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.014417781246937966,0.011217523629533682,0.005608761814766841,55
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 45, 46, 47, 48, 49, 51, 52, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.37951727 -0.38914634 -0.38176092 -0.4115759  -0.39162665],0.39072541405046834,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.basin_sizes.avg_worst', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.014587153573122342,0.011349301053439724,0.005674650526719862,56
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.3797477  -0.39041791 -0.38226874 -0.41104183 -0.39155546],0.3910063273867769,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.basin_sizes.avg_worst', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.014140205264943003,0.011001560085373183,0.0055007800426865915,57
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.3798654  -0.38966506 -0.38221397 -0.41079771 -0.39189611],0.39088765032455786,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.basin_sizes.avg_worst', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.014028463934576331,0.010914621534127658,0.005457310767063829,58
"(0, 2, 3, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.3793798  -0.38938018 -0.38367976 -0.41159866 -0.39231568],0.39127081811282693,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'cm_grad.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.basin_sizes.avg_worst', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.01427666006880088,0.011107726558592785,0.0055538632792963925,59
"(0, 2, 3, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.37986686 -0.38928164 -0.38406915 -0.412699   -0.39256781],0.39169689333423463,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'cm_grad.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.lda_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.basin_sizes.avg_worst', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.014607289934591343,0.011364967826760988,0.005682483913380494,60
"(0, 2, 3, 5, 6, 9, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.37982285 -0.39005642 -0.38633236 -0.41243801 -0.39209837],0.39214960210240213,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'cm_grad.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_05', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.uq', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.lda_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.basin_sizes.avg_worst', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.014100672511264147,0.010970802259953458,0.005485401129976729,61
