feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,n
"(0, 3, 6, 7, 8, 10, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 36, 39, 40, 42, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.13490344 -0.14143559 -0.14027869 -0.13228592 -0.12544799],0.13487032631088297,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.007446122694590333,0.00579333642565242,0.0028966682128262096,34
"(0, 3, 6, 7, 8, 10, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 36, 39, 40, 42, 45, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.13832448 -0.14110787 -0.13969041 -0.12901482 -0.12419403],0.13446631963885253,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.lda_qda_25', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.008555162974127619,0.006656207440875812,0.0033281037204379057,35
"(0, 3, 6, 7, 8, 10, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 36, 39, 40, 42, 43, 45, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.13954133 -0.13966502 -0.14026713 -0.13011063 -0.12417321],0.1347514666105564,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.008348362742479213,0.0064953098349697916,0.0032476549174848953,36
"(0, 3, 6, 7, 8, 10, 11, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 36, 39, 40, 42, 43, 45, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.14014265 -0.14166334 -0.14182708 -0.12615101 -0.12489815],0.1349364449528672,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.009919045330605822,0.007717354249782181,0.0038586771248910906,37
"(0, 3, 6, 7, 8, 10, 11, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 36, 38, 39, 40, 42, 43, 45, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.13971757 -0.13955929 -0.14087348 -0.13134078 -0.12450191],0.13519860491100638,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.008148033382488798,0.006339446787050468,0.0031697233935252334,38
"(0, 3, 6, 7, 8, 10, 11, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 36, 38, 39, 40, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.13421585 -0.14185401 -0.14295052 -0.13097867 -0.12764222],0.13552825396911836,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.007705656648163192,0.005995262658753519,0.002997631329376759,39
"(0, 3, 6, 7, 8, 10, 11, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 36, 38, 39, 40, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.13959828 -0.14317459 -0.13824884 -0.12943001 -0.12731436],0.1355532170775408,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.007862084970516823,0.006116969207928887,0.0030584846039644433,40
"(0, 3, 6, 7, 8, 10, 11, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 36, 37, 38, 39, 40, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.14016268 -0.14435392 -0.13966513 -0.13093973 -0.1272141 ],0.13646711205101741,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.00817462272113111,0.006360134195841411,0.0031800670979207054,41
"(0, 3, 4, 6, 7, 8, 10, 11, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 36, 37, 38, 39, 40, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.13951779 -0.1413755  -0.14116886 -0.12844905 -0.12795868],0.13569397811290818,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_02', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.00790635290569598,0.006151411165425526,0.0030757055827127623,42
"(0, 3, 4, 6, 7, 8, 10, 11, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.1393676  -0.14514466 -0.13884937 -0.13368575 -0.12719237],0.13684794994626237,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_02', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.007763397974560234,0.006040187372353054,0.0030200936861765264,43
"(0, 3, 4, 6, 7, 8, 10, 11, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.140997   -0.14646493 -0.13809242 -0.13281322 -0.12761734],0.13719698239883946,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_02', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.008371648024307968,0.006513426575310119,0.003256713287655059,44
"(0, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.14075066 -0.14509614 -0.13909165 -0.1304281  -0.12951953],0.13697721292509052,"('cm_angle.dist_ctr2best.mean', 'cm_grad.mean', 'disp.ratio_mean_02', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_02', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.007778604352464345,0.006052018450973087,0.0030260092254865436,45
"(0, 1, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74)",[-0.14130359 -0.14358984 -0.14077686 -0.13378334 -0.12501774],0.13689427303122478,"('cm_angle.dist_ctr2best.mean', 'cm_angle.dist_ctr2worst.mean', 'cm_grad.mean', 'disp.ratio_mean_02', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_02', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio')",0.008718728482141936,0.006783466962968849,0.003391733481484424,46
"(0, 1, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74, 75)",[-0.13928703 -0.14545944 -0.1391509  -0.13300275 -0.13107627],0.13759527685472814,"('cm_angle.dist_ctr2best.mean', 'cm_angle.dist_ctr2worst.mean', 'cm_grad.mean', 'disp.ratio_mean_02', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_02', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio')",0.006571741284042693,0.0051130379826360055,0.0025565189913180028,47
"(0, 1, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74, 75, 77)",[-0.13970599 -0.14425046 -0.14186974 -0.13458841 -0.12797384],0.13767768635304647,"('cm_angle.dist_ctr2best.mean', 'cm_angle.dist_ctr2worst.mean', 'cm_grad.mean', 'disp.ratio_mean_02', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_02', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.dist_ratio.coeff_var')",0.007463480254062495,0.005806841196615106,0.0029034205983075527,48
"(0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 45, 51, 54, 55, 57, 58, 60, 61, 62, 65, 70, 74, 75, 77)",[-0.13550897 -0.14445725 -0.1420068  -0.13594829 -0.13080372],0.13774500578058763,"('cm_angle.dist_ctr2best.mean', 'cm_angle.dist_ctr2worst.mean', 'cm_grad.mean', 'disp.ratio_mean_02', 'disp.ratio_mean_10', 'disp.ratio_mean_25', 'disp.ratio_median_02', 'disp.ratio_median_05', 'disp.ratio_median_10', 'disp.ratio_median_25', 'disp.diff_mean_02', 'disp.diff_mean_10', 'disp.diff_mean_25', 'disp.diff_median_02', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.lda_qda_25', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_w_interact.adj_r2', 'ic.eps.s', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.dist_ratio.coeff_var')",0.006286809267914911,0.0048913511940115156,0.0024456755970057578,49
